Domain,IMG Genome,Genome Type,Content in mer genes,merA_copies,merA comment,merA IMG gene ID 1,merA IMG gene ID 2,merA IMG gene ID 3,merA IMG gene ID 4,merA IMG gene ID 5,merA IMG gene ID 6,merA IMG gene ID 7,merA IMG gene ID 8,merB copies,merB-like copies,merB comment,merB IMG gene ID 1,merB IMG gene ID 2,merB IMG gene ID 3,merB IMG gene ID 4,merB IMG gene ID 5,merB IMG gene ID 6,merB IMG gene ID 7,merB IMG gene ID 8,merB IMG gene ID 9-12,Phylum,Class,Order,Family,Genus,Species,Genome Name / Sample Name,Genome Sequencing Status
Archaea,2739367765,Metagenome-Assembled Genome,merA only,1,,2739821186,,,,,,,,0,0,,,,,,,,,,,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,Unclassified Archaea YF3_Bin42,
Archaea,2721755896,Metagenome-Assembled Genome,merA only,1,,2724279546,,,,,,,,0,0,,,,,,,,,,,unclassified,unclassified,unclassified,unclassified,unclassified,unclassified,Unclassified archaeon DRTY7 bin_37,
Bacteria,2757320406,Genome Analysis (Isolate),merA only,1,,2757610932,,,,,,,,0,0,,,,,,,,,,,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Acidipila,Acidipila rosea,Acidipila rosea DSM 103428,Complete
Bacteria,2710723992,Metagenome-Assembled Genome,merA only,1,,2711304613,,,,,,,,0,0,,,,,,,,,,,Acidobacteria,unclassified,unclassified,unclassified,unclassified,Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_21,Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_21,Complete
Bacteria,2710724059,Metagenome-Assembled Genome,merA only,1,,2711413570,,,,,,,,0,0,,,,,,,,,,,Acidobacteria,unclassified,unclassified,unclassified,unclassified,Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_36,Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_36,Complete
Bacteria,2711768361,Metagenome-Assembled Genome,merA only,1,,2712941758,,,,,,,,0,0,,,,,,,,,,,Acidobacteria,unclassified,unclassified,unclassified,unclassified,Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_21,Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_21,Complete
Bacteria,2711768315,Metagenome-Assembled Genome,merA only,1,,2712842571,,,,,,,,0,0,,,,,,,,,,,Acidobacteria,unclassified,unclassified,unclassified,unclassified,Acidobacteria bacterium RIFCSPLOWO2_12_FULL_67_14,Acidobacteria bacterium RIFCSPLOWO2_12_FULL_67_14,Complete
Bacteria,2645727641,Genome Analysis (Isolate),merA only,1,,2646334895,,,,,,,,0,0,,,,,,,,,,,Acidobacteria,Blastocatellia,Blastocatellales,Pyrinomonadaceae,Pyrinomonas,Pyrinomonas methylaliphatogenes,Pyrinomonas methylaliphatogenes K22,Complete
Bacteria,2545824503,Genome Analysis (Isolate),merA only,1,,2545835042,,,,,,,,0,0,,,,,,,,,,,Acidobacteria,Blastocatellia,Blastocatellales,Pyrinomonadaceae,Pyrinomonas,Pyrinomonas methylaliphatogenes,Pyrinomonas methylaliphatogenes K22,Complete
Bacteria,2824493058,Genome Analysis (Isolate),merA only,1,,2824493996,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Acidothermales,Acidothermaceae,Acidothermus,Acidothermus cellulolyticus,Acidothermus cellulolyticus 10B,Complete
Bacteria,639633001,Genome Analysis (Isolate),merA only,1,,639729458,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Acidothermales,Acidothermaceae,Acidothermus,Acidothermus cellulolyticus,Acidothermus cellulolyticus 11B,Complete
Bacteria,2861762013,Genome Analysis (Isolate),merA only,1,,2861764309,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,unclassified,unclassified,unclassified,Actinobacteria bacterium YIM 96077,Actinobacteria bacterium YIM 96077,Complete
Bacteria,2808606627,Genome Analysis (Isolate),merA only,1,,2810107612,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Gleimia,Gleimia europaea,Actinomyces europaeus UMB0652,Complete
Bacteria,2502171150,Genome Analysis (Isolate),merA only,1,,2502222174,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces naeslundii,Actinomyces naeslundii MG1,Complete
Bacteria,2773857973,Genome Analysis (Isolate),merA only,1,,2775042887,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces oris,Actinomyces oris MG-1,Complete
Bacteria,2791355100,Genome Analysis (Isolate),merA only,1,,2792660671,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces provencensis,Actinomyces provencensis SN12,Complete
Bacteria,2687453525,Genome Analysis (Isolate),merA only,1,,2689128161,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces radicidentis,Actinomyces radicidentis CCUG 36733,Complete
Bacteria,2588254172,Genome Analysis (Isolate),merA only,1,,2590323340,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Actinotalea,Actinotalea ferrariae,Actinotalea ferrariae CF5-4,Complete
Bacteria,2710724149,Genome Analysis (Isolate),merA only,1,,2711628229,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Actinotalea,unclassified,Actinotalea sp. SUR-A1,Complete
Bacteria,2839998562,Genome Analysis (Isolate),merA only,1,,2839998725,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium sp. PE09-221,Aeromicrobium sp. PE09-221,Complete
Bacteria,2623620613,Genome Analysis (Isolate),merA only,1,,2625205003,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agrococcus,Agrococcus baldri,Agrococcus baldri IAM 15147,Complete
Bacteria,2634166154,Genome Analysis (Isolate),merA only,1,,2634618861,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agrococcus,Agrococcus carbonis,Agrococcus carbonis DSM 22965,Complete
Bacteria,2524023149,Genome Analysis (Isolate),merA only,1,,2524250627,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agrococcus,Agrococcus lahaulensis,Agrococcus lahaulensis DSM 17612,Complete
Bacteria,2866445173,Genome Analysis (Isolate),merA only,1,,2866446887,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agrococcus,Agrococcus lahaulensis,Agrococcus lahaulensis LZB059,Complete
Bacteria,2856864784,Genome Analysis (Isolate),merA only,1,,2856865211,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis albispora,Amycolatopsis albispora WP1,Complete
Bacteria,2866120936,Genome Analysis (Isolate),merA only,1,,2866121047,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis palatopharyngis,Amycolatopsis palatopharyngis DSM 44832,Complete
Bacteria,2866612099,Genome Analysis (Isolate),merA only,1,,2866616558,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. 8-3EHSu,Amycolatopsis sp. 8-3EHSu,Complete
Bacteria,2687453142,Genome Analysis (Isolate),merA only,1,,2687636136,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Arsenicicoccus,Arsenicicoccus sp. oral taxon 190,Arsenicicoccus sp. F0371,Complete
Bacteria,2806310726,Genome Analysis (Isolate),merA only,1,,2807363300,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter crystallopoietes,Arthrobacter crystallopoietes DSM 20117,Complete
Bacteria,2510461014,Genome Analysis (Isolate),merA only,1,,2510539064,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. Rue61a,Arthrobacter nitroguajacolicus Rue61a,Complete
Bacteria,2869329445,Genome Analysis (Isolate),merA only,1,,2869330194,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter silvisoli,Arthrobacter silvisoli NEAU-SA1,Complete
Bacteria,2519899686,Genome Analysis (Isolate),merA only,1,,2520618963,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. 31Cvi3.1E,Arthrobacter sp. 31Cvi3.1E,Complete
Bacteria,2867248085,Genome Analysis (Isolate),merA only,1,,2867252454,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. AQ5-05,Arthrobacter sp. AQ5-05,Complete
Bacteria,2867099237,Genome Analysis (Isolate),merA only,1,,2867103005,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. AQ5-06,Arthrobacter sp. AQ5-06,Complete
Bacteria,2718218256,Genome Analysis (Isolate),merA only,1,,2720724039,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. ATCC 21022,Arthrobacter sp. ATCC 21022,Complete
Bacteria,2571042271,Genome Analysis (Isolate),merA only,1,,2571951360,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. CAL618,Arthrobacter sp. CAL618,Complete
Bacteria,2510917008,Genome Analysis (Isolate),merA only,1,,2511062877,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,unclassified,Arthrobacter sp. cp15,Complete
Bacteria,2690315828,Genome Analysis (Isolate),merA only,1,,2691236492,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. EpRS71,Arthrobacter sp. EpRS71,Complete
Bacteria,2519899712,Genome Analysis (Isolate),merA only,1,,2520713975,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. H14,Arthrobacter sp. H14,Complete
Bacteria,2519899713,Genome Analysis (Isolate),merA only,1,,2520716695,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. H5,Arthrobacter sp. H5,Complete
Bacteria,2865681571,Genome Analysis (Isolate),merA only,1,,2865683036,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. HMSC06H05,Arthrobacter sp. HMSC06H05,Complete
Bacteria,2865679532,Genome Analysis (Isolate),merA only,1,,2865680630,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. HMSC08H08,Arthrobacter sp. HMSC08H08,Complete
Bacteria,2784746736,Genome Analysis (Isolate),merA only,1,,2785224182,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. JUb115,Arthrobacter sp. JUb115,Complete
Bacteria,2731957828,Genome Analysis (Isolate),merA only,1,,2733389625,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. ATCC 21022,Arthrobacter sp. KY 3901,Complete
Bacteria,2643221913,Genome Analysis (Isolate),merA only,1,,2645503177,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. Leaf337,Arthrobacter sp. Leaf337,Complete
Bacteria,2517287032,Genome Analysis (Isolate),merA only,1,,2517424546,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. MA-N2,Arthrobacter sp. MA-N2,Complete
Bacteria,2643221707,Genome Analysis (Isolate),merA only,1,,2644591735,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. Soil762,Arthrobacter sp. Soil762,Complete
Bacteria,2721755818,Genome Analysis (Isolate),merA only,1,,2724082955,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. U41,Arthrobacter sp. U41,Complete
Bacteria,2630968364,Genome Analysis (Isolate),merA only,1,,2631508180,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. W1,Arthrobacter sp. W1,Complete
Bacteria,2630968823,Genome Analysis (Isolate),merA only,1,,2633385702,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. YC-RL1,Arthrobacter sp. YC-RL1,Complete
Bacteria,2687453626,Genome Analysis (Isolate),merA only,1,,2689521786,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. YC-RL1,Arthrobacter sp. YC-RL1,Complete
Bacteria,2642422544,Genome Analysis (Isolate),merA only,1,,2642616769,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter subterraneus,Arthrobacter subterraneus NP_1H,Complete
Bacteria,2831686037,Genome Analysis (Isolate),merA only,1,,2831687731,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Auritidibacter,Auritidibacter ignavus,Auritidibacter ignavus IMMIB L-1656,Complete
Bacteria,2832825964,Genome Analysis (Isolate),merA only,1,,2832827785,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Auritidibacter,Auritidibacter sp. NML100628,Auritidibacter sp. NML100628,Complete
Bacteria,2834171953,Genome Analysis (Isolate),merA only,1,,2834172707,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Auritidibacter,Auritidibacter sp. NML120636,Auritidibacter sp. NML120636,Complete
Bacteria,2834163408,Genome Analysis (Isolate),merA only,1,,2834164482,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Auritidibacter,Auritidibacter sp. NML120779,Auritidibacter sp. NML120779,Complete
Bacteria,2834902742,Genome Analysis (Isolate),merA only,1,,2834903920,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Auritidibacter,Auritidibacter sp. NML130574,Auritidibacter sp. NML130574,Complete
Bacteria,2609460013,Genome Analysis (Isolate),merA only,1,,2611067217,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,Bifidobacterium longum infantis EK3,Complete
Bacteria,2503754026,Genome Analysis (Isolate),merA only,1,,2503820958,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum,Bifidobacterium longum infantis UCD299,Complete
Bacteria,2734482074,Genome Analysis (Isolate),merA only,1,,2735145720,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus,Blastococcus aggregatus,Blastococcus aggregatus DSM 4725,Complete
Bacteria,2834479247,Genome Analysis (Isolate),merA only,1,,2834480978,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus,Blastococcus atacamensis,Blastococcus atacamensis P6,Complete
Bacteria,2634166321,Genome Analysis (Isolate),merA only,1,,2635182734,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus,Blastococcus sp. DSM 46838,Blastococcus desertis DSM 46838,Complete
Bacteria,2724679778,Genome Analysis (Isolate),merA only,1,,2728037390,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus,Blastococcus sp. DSM 44272,Blastococcus mobilis DSM 44272,Complete
Bacteria,2512564033,Genome Analysis (Isolate),merA only,1,,2512714072,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus,Blastococcus saxobsidens,Blastococcus saxobsidens DD2,Complete
Bacteria,2816332115,Genome Analysis (Isolate),merA only,1,,2816400755,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus,Blastococcus saxobsidens,Blastococcus saxobsidens DSM 44509,Complete
Bacteria,2837591487,Genome Analysis (Isolate),merA only,1,,2837594952,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus,Blastococcus saxobsidens,Blastococcus saxobsidens DSM 44509,Complete
Bacteria,2868362200,Genome Analysis (Isolate),merA only,1,,2868366010,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus,Blastococcus sp. AZ43,Blastococcus sp. AZ43,Complete
Bacteria,2857794848,Genome Analysis (Isolate),merA only,1,,2857796317,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus,Blastococcus sp. CT_GayMR19,Blastococcus sp. CT_GayMR19,Complete
Bacteria,2634166326,Genome Analysis (Isolate),merA only,1,,2635204681,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus,Blastococcus sp. DSM 46786,Blastococcus sp. DSM 46786,Complete
Bacteria,2849312728,Genome Analysis (Isolate),merA only,1,,2849313498,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus,Blastococcus sp. DSM 46790,Blastococcus sp. DSM 46790,Complete
Bacteria,2791354863,Genome Analysis (Isolate),merA only,1,,2791773834,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus,Blastococcus sp. TF02-8,Blastococcus sp. TF02-8,Complete
Bacteria,2865180082,Genome Analysis (Isolate),merA only,1,,2865180896,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium massiliense,Brachybacterium massiliense mt5,Complete
Bacteria,2548876523,Genome Analysis (Isolate),merA only,1,,2548964965,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium paraconglomeratum,Brachybacterium paraconglomeratum LC44,Complete
Bacteria,2865724003,Genome Analysis (Isolate),merA only,1,,2865724492,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium timonense,Brachybacterium sp. Marseille-P4339,Complete
Bacteria,2751185778,Genome Analysis (Isolate),merA only,1,,2753246635,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium sp. P6-10-X1,Brachybacterium sp. P6-10-X1,Complete
Bacteria,2690315812,Genome Analysis (Isolate),merA only,1,,2691179358,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium sp. sponge,Brachybacterium sp. sponge,Complete
Bacteria,2548876527,Genome Analysis (Isolate),merA only,1,,2548979919,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium squillarum,Brachybacterium squillarum M-6-3,Complete
Bacteria,2744054774,Genome Analysis (Isolate),merA only,1,,2745602513,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Branchiibius,Branchiibius sp. NY16-3462-2,Branchiibius sp. NY16-3462-2,Complete
Bacteria,2846688095,Genome Analysis (Isolate),merA only,1,,2846690107,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium aurantiacum,Brevibacterium aurantiacum SMQ-1420,Complete
Bacteria,2636415695,Genome Analysis (Isolate),merA only,1,,2637622346,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,[Brevibacterium] flavum,Brevibacterium flavum ATCC 15168,Complete
Bacteria,2865177246,Genome Analysis (Isolate),merA only,1,,2865179905,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium ihuae,Brevibacterium ihuae CV3,Complete
Bacteria,2600255375,Genome Analysis (Isolate),merA only,1,,2601961240,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium iodinum,Brevibacterium iodinum ATCC 49514,Complete
Bacteria,2808606793,Genome Analysis (Isolate),merA only,1,,2810757605,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium iodinum,Brevibacterium iodinum NCTC 9742,Complete
Bacteria,2806310637,Genome Analysis (Isolate),merA only,1,,2807033186,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium jeotgali,Brevibacterium jeotgali DSM 29217,Complete
Bacteria,2600255371,Genome Analysis (Isolate),merA only,1,,2601949036,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium jeotgali,Brevibacterium jeotgali SJ5-8,Complete
Bacteria,2843156836,Genome Analysis (Isolate),merA only,1,,2843158577,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium linens,Brevibacterium linens ATCC 19391,Complete
Bacteria,2806310648,Genome Analysis (Isolate),merA only,1,,2807066430,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium luteolum,Brevibacterium luteolum UMB0680,Complete
Bacteria,2548877016,Genome Analysis (Isolate),merA only,1,,2550801038,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium ravenspurgense,Brevibacterium massiliense 5401308,Complete
Bacteria,2806310647,Genome Analysis (Isolate),merA only,1,,2807063938,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium paucivorans,Brevibacterium paucivorans UMB1301,Complete
Bacteria,2744054970,Genome Analysis (Isolate),merA only,1,,2746378656,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium ravenspurgense,Brevibacterium ravenspurgense CCUG 53855,Complete
Bacteria,2744054563,Genome Analysis (Isolate),merA only,1,,2744784816,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium ravenspurgense,Brevibacterium ravenspurgense CCUG 56047,Complete
Bacteria,2744054538,Genome Analysis (Isolate),merA only,1,,2744679796,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium ravenspurgense,Brevibacterium ravenspurgense NML 140868,Complete
Bacteria,2865466799,Genome Analysis (Isolate),merA only,1,,2865468993,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium sp. HMSC063G07,Brevibacterium sp. HMSC063G07,Complete
Bacteria,2865171514,Genome Analysis (Isolate),merA only,1,,2865174156,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,Brevibacterium yomogidense,Brevibacterium yomogidense B Co 03.10,Complete
Bacteria,2865143354,Genome Analysis (Isolate),merA only,1,,2865143553,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas biazotea,Cellulomonas biazotea NBRC12680,Complete
Bacteria,2636415627,Genome Analysis (Isolate),merA only,1,,2637336026,,,,,,,,0,0,,,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas carbonis,Cellulomonas carbonis T26,Complete
